sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	311017	34947	11.236	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11053	4380	602	0	0	1883.4	1597.8	1597.8	0.0	1597.8	109.8	109.7	109.7	0.0	99.8	1883.4	16.6	0
Sample_15ng_VAF_0p01pc	15ng	0.01	338202	57469	16.993	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11763	4709	652	3	0	1957.6	1680.5	1680.5	0.0	1680.5	109.8	109.7	99.8	0.0	99.8	1957.6	17.7	0
Sample_15ng_VAF_0p1pc	15ng	0.1	292393	40412	13.821	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10819	4029	587	1	0	1836.6	1584.7	1584.7	1584.7	1584.7	109.8	109.8	99.8	99.8	99.8	1836.6	16.0	0
Sample_15ng_VAF_0p25pc	15ng	0.25	345900	57629	16.661	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11843	4838	688	3	0	1987.4	1688.2	1688.2	0.0	1688.2	109.7	109.7	99.7	0.0	99.7	1987.4	18.0	0
Sample_15ng_VAF_0p5pc	15ng	0.5	293897	36917	12.561	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10641	3934	595	1	0	1843.2	1583.0	1583.0	0.0	1583.0	109.7	109.8	99.8	0.0	109.7	1843.2	15.7	0
Sample_15ng_VAF_0pc	15ng	0.0	296575	37132	12.52	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10804	3970	591	1	0	1844.0	1584.8	1584.9	0.0	1584.9	109.8	109.8	109.7	0.0	99.8	1844.0	15.9	0
Sample_15ng_VAF_1pc	15ng	1.0	310302	40750	13.132	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10708	4474	641	2	0	1862.1	1607.9	1607.9	0.0	1607.9	109.8	109.7	99.8	0.0	99.8	1862.1	16.4	0
Sample_15ng_VAF_2pc	15ng	2.0	351341	66552	18.942	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11686	4764	688	2	0	1990.1	1714.2	1714.2	0.0	1714.2	109.8	109.7	99.8	0.0	99.8	1990.1	17.7	0
Sample_30ng_VAF_0p001pc	30ng	0.001	334771	20642	6.166	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10291	4801	643	0	0	1856.2	1593.6	1593.6	0.0	1593.6	109.7	109.7	109.7	0.0	99.8	1856.2	16.4	0
Sample_30ng_VAF_0p01pc	30ng	0.01	416834	47072	11.293	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	12247	6018	821	0	0	2059.8	1751.8	1751.8	0.0	1751.8	109.8	109.8	99.8	0.0	99.8	2059.8	19.9	0
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10832	5048	745	0	0	1892.4	1640.5	1640.5	0.0	1640.5	109.7	109.7	99.8	0.0	99.7	1892.4	17.2	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10320	4611	628	0	0	1840.3	1583.9	1583.9	0.0	1583.9	109.8	109.7	99.8	0.0	109.8	1840.3	16.1	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10963	5224	711	0	0	1938.6	1660.5	1660.5	0.0	1660.5	109.7	109.7	99.8	0.0	99.8	1938.6	17.5	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10728	5229	702	0	0	1876.1	1624.1	1624.1	0.0	1624.1	109.8	109.7	99.8	0.0	109.7	1876.1	17.3	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10787	4984	677	0	0	1904.3	1628.0	1628.0	0.0	1628.0	109.8	109.7	99.8	0.0	99.8	1904.3	17.0	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10720	5082	656	0	0	1890.2	1631.9	1631.9	0.0	1631.9	109.8	109.7	99.8	0.0	109.7	1890.2	17.1	0
