sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	311017	34947	11.236	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10686	4500	887	1	0	1871.4	1597.9	1597.9	0.0	1597.9	109.8	109.7	99.8	0.0	109.7	1871.4	16.6	0
Sample_15ng_VAF_0p01pc	15ng	0.01	338202	57469	16.993	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	11471	4735	823	1	0	1956.0	1680.6	1680.6	0.0	1680.6	109.7	109.7	99.8	0.0	109.7	1956.0	17.6	0
Sample_15ng_VAF_0p1pc	15ng	0.1	292393	40412	13.821	22	22	0	353	0	0.0587	1.0	0.0	0.0	0.0	0.9413	0.1108	18	4	187	0.0878	0.8182	0.0	1.0	4	18	166	0.0235	0.1818	0.0	1.0	10438	4206	721	1	0	1872.6	1584.6	1584.6	0.0	1584.6	109.7	109.7	99.8	0.0	99.8	1872.6	15.9	0
Sample_15ng_VAF_0p25pc	15ng	0.25	345900	57629	16.661	91	91	0	284	0	0.2427	1.0	0.0	0.0	0.0	0.7573	0.3906	71	20	134	0.3463	0.7802	0.0	1.0	20	71	150	0.1176	0.2198	0.0	1.0	11430	5019	977	1	0	1939.8	1688.0	1688.0	0.0	1688.1	109.7	109.7	99.8	0.0	99.8	1939.8	18.0	0
Sample_15ng_VAF_0p5pc	15ng	0.5	293897	36917	12.561	148	148	0	227	0	0.3947	1.0	0.0	0.0	0.0	0.6053	0.566	108	40	97	0.5268	0.7297	0.0	1.0	40	108	130	0.2353	0.2703	0.0	1.0	10289	4118	769	1	0	1850.2	1583.0	1583.0	0.0	1583.0	109.7	109.7	109.7	0.0	109.7	1850.2	15.7	0
Sample_15ng_VAF_0pc	15ng	0.0	296575	37132	12.52	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10351	4057	718	1	0	1862.2	1584.8	1584.8	0.0	1584.9	109.8	109.7	99.8	0.0	109.7	1862.2	15.7	0
Sample_15ng_VAF_1pc	15ng	1.0	310302	40750	13.132	205	205	0	170	0	0.5467	1.0	0.0	0.0	0.0	0.4533	0.7069	151	54	54	0.7366	0.7366	0.0	1.0	54	151	116	0.3176	0.2634	0.0	1.0	10870	4733	774	2	1	1886.5	1608.0	1608.0	0.0	1608.1	109.8	109.8	109.7	0.0	99.8	1886.5	16.9	0
Sample_15ng_VAF_2pc	15ng	2.0	351341	66552	18.942	226	226	0	149	0	0.6027	1.0	0.0	0.0	0.0	0.3973	0.7521	165	61	40	0.8049	0.7301	0.0	1.0	61	165	109	0.3588	0.2699	0.0	1.0	11940	4814	940	2	1	1966.0	1714.2	1714.2	0.0	1714.2	109.7	109.7	99.8	0.0	99.8	1966.0	18.3	0
Sample_30ng_VAF_0p001pc	30ng	0.001	334771	20642	6.166	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	10625	4865	777	1	0	1844.8	1593.6	1593.6	0.0	1593.7	109.7	109.7	99.8	0.0	99.8	1844.8	16.8	0
Sample_30ng_VAF_0p01pc	30ng	0.01	416834	47072	11.293	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	12636	6611	1166	1	0	2022.5	1751.8	1751.8	0.0	1751.8	109.8	109.7	109.5	0.0	109.7	2022.5	21.2	0
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	21	3	184	0.1024	0.875	0.0	1.0	3	21	167	0.0176	0.125	0.0	1.0	11558	5309	834	1	0	1935.6	1640.4	1640.4	0.0	1640.4	109.7	109.7	109.7	0.0	99.8	1935.6	18.5	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	92	92	0	283	0	0.2453	1.0	0.0	0.0	0.0	0.7547	0.394	69	23	136	0.3366	0.75	0.0	1.0	23	69	147	0.1353	0.25	0.0	1.0	10586	4798	776	1	0	1857.2	1583.9	1583.9	0.0	1584.0	109.8	109.7	99.8	0.0	99.8	1857.2	16.8	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	169	169	0	206	0	0.4507	1.0	0.0	0.0	0.0	0.5493	0.6213	124	45	81	0.6049	0.7337	0.0	1.0	45	124	125	0.2647	0.2663	0.0	1.0	11203	5545	1042	2	0	1926.2	1660.5	1660.5	0.0	1660.5	109.8	109.7	99.8	0.0	99.8	1926.2	18.5	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11545	5910	932	1	0	1923.7	1624.2	1624.2	0.0	1624.2	109.8	109.7	109.7	0.0	99.8	1923.7	19.0	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	209	209	0	166	0	0.5573	1.0	0.0	0.0	0.0	0.4427	0.7158	153	56	52	0.7463	0.7321	0.0	1.0	56	153	114	0.3294	0.2679	0.0	1.0	11329	5655	962	2	0	1892.3	1628.0	1628.0	0.0	1628.1	109.7	109.7	109.7	0.0	99.7	1892.3	18.7	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	218	218	0	157	0	0.5813	1.0	0.0	0.0	0.0	0.4187	0.7352	159	59	46	0.7756	0.7294	0.0	1.0	59	159	111	0.3471	0.2706	0.0	1.0	11252	6224	877	2	1	1932.5	1631.9	1631.9	0.0	1632.0	109.7	109.7	109.7	0.0	99.8	1932.5	19.1	0
