sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	29	29	0	346	0	0.0773	1.0	0.0	0.0	0.0	0.9227	0.1436	25	4	180	0.122	0.8621	0.0	1.0	4	25	166	0.0235	0.1379	0.0	1.0	11709	6846	1262	3	2	1909.0	1640.4	1640.4	0.0	1640.4	109.7	109.7	99.8	0.0	99.7	1909.0	20.6	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	107	107	0	268	0	0.2853	1.0	0.0	0.0	0.0	0.7147	0.444	79	28	126	0.3854	0.7383	0.0	1.0	28	79	142	0.1647	0.2617	0.0	1.0	11098	6331	1092	2	2	1852.5	1583.9	1583.9	0.0	1584.0	109.7	109.7	99.8	0.0	99.8	1852.5	19.1	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	173	173	0	202	0	0.4613	1.0	0.0	0.0	0.0	0.5387	0.6314	125	48	80	0.6098	0.7225	0.0	1.0	48	125	122	0.2824	0.2775	0.0	1.0	11652	6772	1580	3	2	1963.5	1660.6	1660.6	0.0	1660.6	109.7	109.7	99.8	0.0	99.8	1963.5	20.8	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11446	6331	1218	2	2	1876.2	1624.2	1624.2	0.0	1624.2	109.8	109.7	109.7	0.0	109.7	1876.2	19.6	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	212	212	0	163	0	0.5653	1.0	0.0	0.0	0.0	0.4347	0.7223	152	60	53	0.7415	0.717	0.0	1.0	60	152	110	0.3529	0.283	0.0	1.0	11431	6696	1275	3	2	1889.6	1628.0	1628.0	0.0	1628.1	109.8	109.7	99.8	0.0	109.7	1889.6	20.1	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	222	222	0	153	0	0.592	1.0	0.0	0.0	0.0	0.408	0.7437	158	64	47	0.7707	0.7117	0.0	1.0	64	158	106	0.3765	0.2883	0.0	1.0	11551	6385	1238	3	2	1932.6	1631.9	1631.9	0.0	1631.9	109.8	109.7	99.8	0.0	99.8	1932.6	19.9	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17259	4101	536	1	1	1894.2	1633.2	1633.2	0.0	1633.2	109.7	109.7	109.7	0.0	99.8	1894.2	22.5	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18414	4042	465	1	1	1945.5	1667.9	1667.9	0.0	1667.9	109.8	109.7	99.8	0.0	99.8	1945.5	23.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	18021	4251	600	2	1	1941.9	1664.5	1664.5	0.0	1664.6	109.7	109.7	99.8	0.0	109.7	1941.9	23.5	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	16895	4280	530	2	1	1937.0	1660.8	1660.8	0.0	1660.8	109.7	109.7	99.8	0.0	99.8	1937.0	22.3	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	63	63	0	312	0	0.168	1.0	0.0	0.0	0.0	0.832	0.2877	46	17	159	0.2244	0.7302	0.0	1.0	17	46	153	0.1	0.2698	0.0	1.0	17466	4128	536	2	1	1955.2	1653.9	1653.9	0.0	1653.9	109.8	99.8	99.8	0.0	99.8	1955.2	22.7	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17436	3670	396	1	1	1883.9	1620.3	1620.3	0.0	1620.4	109.8	109.7	99.8	0.0	99.7	1883.9	22.1	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	134	134	0	241	0	0.3573	1.0	0.0	0.0	0.0	0.6427	0.5265	97	37	108	0.4732	0.7239	0.0	1.0	37	97	133	0.2176	0.2761	0.0	1.0	16539	4248	604	2	1	1909.8	1650.9	1650.9	0.0	1651.0	109.8	109.7	99.8	0.0	99.8	1909.8	22.0	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	141	53	64	0.6878	0.7268	0.0	1.0	53	141	117	0.3118	0.2732	0.0	1.0	16533	3937	482	2	1	1894.6	1630.9	1630.9	0.0	1630.9	109.7	109.7	99.8	0.0	99.8	1894.6	21.6	0
