sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	385409	141	0.037	47	0	47	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	47	205	0.0	0.0	0.0	1.0	0	47	170	0.0	0.0	0.0	1.0	10387	5596	1312	2321	1	1899.3	1620.7	1620.7	1620.8	1620.8	109.8	109.7	109.7	99.8	109.7	1899.3	20.3	0
Sample_15ng_VAF_0p01pc	15ng	0.01	460350	207	0.045	57	3	54	372	0	0.008	0.0526	0.0	1.0	0.9474	0.992	0.0139	3	54	202	0.0146	0.0526	0.0	1.0	0	57	170	0.0	0.0	0.0	1.0	11296	6782	1565	3392	1	2001.1	1717.2	1717.2	1717.2	1717.2	109.8	109.7	109.7	99.8	99.8	2001.1	23.7	0
Sample_15ng_VAF_0p1pc	15ng	0.1	369737	146	0.039	94	34	60	341	0	0.0907	0.3617	0.0	1.0	0.6383	0.9093	0.145	28	66	177	0.1366	0.2979	0.0	1.0	6	88	164	0.0353	0.0638	0.0	1.0	9977	5423	1135	2555	1	1876.8	1599.6	1599.6	1599.6	1599.7	109.8	109.7	99.8	99.8	99.7	1876.8	19.7	0
Sample_15ng_VAF_0p25pc	15ng	0.25	472784	204	0.043	171	115	56	260	0	0.3067	0.6725	0.0	1.0	0.3275	0.6933	0.4212	88	83	117	0.4293	0.5146	0.0	1.0	27	144	143	0.1588	0.1579	0.0	1.0	11040	7467	1975	4319	1	2047.2	1730.5	1730.5	1730.5	1730.5	109.8	109.8	99.8	109.8	109.7	2047.2	25.6	0
Sample_15ng_VAF_0p5pc	15ng	0.5	366938	129	0.035	212	162	50	213	0	0.432	0.7642	0.0	1.0	0.2358	0.568	0.552	117	95	88	0.5707	0.5519	0.0	1.0	45	167	125	0.2647	0.2123	0.0	1.0	9861	5335	1934	2838	1	1877.7	1599.8	1599.8	1599.8	1599.8	109.7	109.7	109.7	99.8	109.7	1877.7	20.7	0
Sample_15ng_VAF_0pc	15ng	0.0	370078	138	0.037	51	1	50	374	0	0.0027	0.0196	0.0	1.0	0.9804	0.9973	0.0047	1	50	204	0.0049	0.0196	0.0	1.0	0	51	170	0.0	0.0	0.0	1.0	9936	5437	1433	2083	1	1855.7	1601.8	1601.8	1601.8	1601.8	109.8	109.7	99.8	109.8	99.7	1855.7	19.5	0
Sample_15ng_VAF_1pc	15ng	1.0	393929	145	0.037	275	212	63	163	0	0.5653	0.7709	0.0	1.0	0.2291	0.4347	0.6523	153	122	52	0.7463	0.5564	0.0	1.0	59	216	111	0.3471	0.2145	0.0	1.0	10263	5953	1625	3525	1	1910.1	1630.4	1630.4	1630.4	1630.4	109.8	109.7	99.8	109.8	99.8	1910.1	22.0	0
Sample_15ng_VAF_2pc	15ng	2.0	499166	202	0.04	307	222	85	153	0	0.592	0.7231	0.0	1.0	0.2769	0.408	0.651	161	146	44	0.7854	0.5244	0.0	1.0	61	246	109	0.3588	0.1987	0.0	1.0	11384	7127	2539	4974	1	2050.7	1764.6	1764.6	1764.6	1764.6	109.8	109.7	109.7	109.7	99.8	2050.7	26.8	0
Sample_30ng_VAF_0p001pc	30ng	0.001	393279	159	0.04	65	2	63	373	0	0.0053	0.0308	0.0	1.0	0.9692	0.9947	0.0091	2	63	203	0.0098	0.0308	0.0	1.0	0	65	170	0.0	0.0	0.0	1.0	10446	6144	1706	3136	1	1930.1	1626.1	1626.1	1626.1	1626.1	109.8	109.7	99.8	109.8	99.8	1930.1	22.2	0
Sample_30ng_VAF_0p01pc	30ng	0.01	571896	291	0.051	59	2	57	373	0	0.0053	0.0339	0.0	1.0	0.9661	0.9947	0.0092	2	57	203	0.0098	0.0339	0.0	1.0	0	59	170	0.0	0.0	0.0	1.0	12315	9325	4751	6934	2	2143.0	1853.0	1985.0	1853.0	1853.1	109.8	109.8	109.8	109.7	99.8	2143.0	34.2	0
Sample_30ng_VAF_0p1pc	30ng	0.1	432925	157	0.036	78	29	49	346	0	0.0773	0.3718	0.0	1.0	0.6282	0.9227	0.128	26	52	179	0.1268	0.3333	0.0	1.0	3	75	167	0.0176	0.0385	0.0	1.0	10723	6862	1655	4090	1	1946.8	1680.0	1680.0	1680.0	1680.0	109.8	109.8	99.8	109.7	99.8	1946.8	24.0	0
Sample_30ng_VAF_0p25pc	30ng	0.25	384595	142	0.037	162	103	59	272	0	0.2747	0.6358	0.0	1.0	0.3642	0.7253	0.3836	76	86	129	0.3707	0.4691	0.0	1.0	27	135	143	0.1588	0.1667	0.0	1.0	10407	5695	1588	3362	1	1877.2	1613.3	1613.3	1613.3	1613.3	109.8	109.7	99.8	99.8	109.7	1877.2	21.8	0
Sample_30ng_VAF_0p5pc	30ng	0.5	449064	149	0.033	239	180	59	195	0	0.48	0.7531	0.0	1.0	0.2469	0.52	0.5863	129	110	76	0.6293	0.5397	0.0	1.0	51	188	119	0.3	0.2134	0.0	1.0	10753	6633	3052	5048	1	2009.9	1706.5	1706.5	1706.5	1706.5	109.7	109.7	99.8	109.8	109.7	2009.9	26.0	0
Sample_30ng_VAF_0pc	30ng	0.0	417092	170	0.041	62	0	62	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	62	205	0.0	0.0	0.0	1.0	0	62	170	0.0	0.0	0.0	1.0	10449	6040	1822	3521	2	1965.1	1660.0	1660.0	1660.0	1660.0	109.7	109.7	109.7	99.9	99.8	1965.1	22.6	0
Sample_30ng_VAF_1pc	30ng	1.0	421532	149	0.035	282	214	68	161	0	0.5707	0.7589	0.0	1.0	0.2411	0.4293	0.6514	157	125	48	0.7659	0.5567	0.0	1.0	57	225	113	0.3353	0.2021	0.0	1.0	10551	6234	1901	4276	1	1977.3	1667.2	1667.2	1667.2	1667.2	109.7	109.7	99.8	109.8	99.8	1977.3	23.7	0
Sample_30ng_VAF_2pc	30ng	2.0	424738	156	0.037	279	217	62	158	0	0.5787	0.7778	0.0	1.0	0.2222	0.4213	0.6636	156	123	49	0.761	0.5591	0.0	1.0	61	218	109	0.3588	0.2186	0.0	1.0	10600	6245	2271	4363	1	1952.8	1671.3	1671.3	1671.3	1671.4	109.7	109.7	109.7	109.8	109.7	1952.8	24.2	0
