sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	100	29	71	346	0	0.0773	0.29	0.0	1.0	0.71	0.9227	0.1221	25	75	180	0.122	0.25	0.0	1.0	4	96	166	0.0235	0.04	0.0	1.0	10863	5064	1095	2	2	1916.8	1640.4	1640.4	0.0	1640.4	109.8	109.8	109.8	0.0	99.8	1916.8	17.6	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	171	107	64	268	0	0.2853	0.6257	0.0	1.0	0.3743	0.7147	0.3919	79	92	126	0.3854	0.462	0.0	1.0	28	143	142	0.1647	0.1637	0.0	1.0	10436	4616	942	2	1	1879.4	1583.7	1583.7	0.0	1583.8	109.7	109.8	99.8	0.0	99.8	1879.4	16.5	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	234	173	61	202	0	0.4613	0.7393	0.0	1.0	0.2607	0.5387	0.5681	125	109	80	0.6098	0.5342	0.0	1.0	48	186	122	0.2824	0.2051	0.0	1.0	10985	5084	1399	2	2	1926.2	1660.4	1660.4	0.0	1660.4	109.8	109.8	99.8	0.0	99.7	1926.2	18.1	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	72	0	72	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	72	205	0.0	0.0	0.0	1.0	0	72	170	0.0	0.0	0.0	1.0	10755	4949	1035	2	1	1899.7	1624.1	1624.1	0.0	1624.1	109.8	109.7	99.8	0.0	99.7	1899.7	17.3	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	273	212	61	163	0	0.5653	0.7766	0.0	1.0	0.2234	0.4347	0.6543	152	121	53	0.7415	0.5568	0.0	1.0	60	213	110	0.3529	0.2198	0.0	1.0	10806	4973	1110	2	2	1880.2	1627.9	1627.9	0.0	1627.9	109.8	109.7	99.8	0.0	109.7	1880.2	17.5	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	283	222	61	153	0	0.592	0.7845	0.0	1.0	0.2155	0.408	0.6748	158	125	47	0.7707	0.5583	0.0	1.0	64	219	106	0.3765	0.2261	0.0	1.0	10799	5017	1099	2	2	1890.1	1631.7	1631.7	0.0	1631.7	109.8	109.8	99.8	0.0	99.7	1890.1	17.5	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	27	0	27	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	27	205	0.0	0.0	0.0	1.0	0	27	170	0.0	0.0	0.0	1.0	16499	3194	437	1	1	1894.6	1633.1	1633.1	0.0	1633.1	109.8	109.6	99.7	0.0	99.8	1894.6	20.6	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	35	0	35	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	35	205	0.0	0.0	0.0	1.0	0	35	170	0.0	0.0	0.0	1.0	17682	3442	405	1	1	1945.4	1667.8	1667.8	0.0	1667.8	109.8	109.8	99.8	0.0	99.8	1945.4	22.0	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	64	4	60	371	0	0.0107	0.0625	0.0	1.0	0.9375	0.9893	0.0182	4	60	201	0.0195	0.0625	0.0	1.0	0	64	170	0.0	0.0	0.0	1.0	17272	3436	523	1	1	1941.7	1664.3	1664.3	0.0	1664.3	109.8	109.6	99.8	0.0	99.8	1941.7	21.7	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	80	24	56	351	0	0.064	0.3	0.0	1.0	0.7	0.936	0.1055	17	63	188	0.0829	0.2125	0.0	1.0	7	73	163	0.0412	0.0875	0.0	1.0	16496	3428	454	1	1	1924.7	1660.8	1660.8	0.0	1660.8	109.8	99.8	109.7	0.0	99.7	1924.7	20.9	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	110	63	47	312	0	0.168	0.5727	0.0	1.0	0.4273	0.832	0.2598	46	64	159	0.2244	0.4182	0.0	1.0	17	93	153	0.1	0.1545	0.0	1.0	16857	3335	452	1	1	1930.2	1653.8	1653.8	0.0	1653.8	109.8	109.8	99.8	0.0	99.7	1930.2	21.1	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	35	0	35	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	35	205	0.0	0.0	0.0	1.0	0	35	170	0.0	0.0	0.0	1.0	16735	3043	326	1	1	1882.1	1620.2	1620.2	0.0	1620.2	109.8	109.7	99.7	0.0	99.7	1882.1	20.6	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	176	134	42	241	0	0.3573	0.7614	0.0	1.0	0.2386	0.6427	0.4864	97	79	108	0.4732	0.5511	0.0	1.0	37	139	133	0.2176	0.2102	0.0	1.0	16123	3430	481	1	1	1902.1	1650.8	1650.8	0.0	1650.8	109.8	109.7	99.7	0.0	99.8	1902.1	20.5	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	242	194	48	181	0	0.5173	0.8017	0.0	1.0	0.1983	0.4827	0.6288	141	101	64	0.6878	0.5826	0.0	1.0	53	189	117	0.3118	0.219	0.0	1.0	15758	3161	413	2	1	1906.3	1630.7	1630.7	0.0	1630.8	109.8	109.8	99.7	0.0	99.8	1906.3	19.8	0
