sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	348101	21901	6.292	34	34	0	341	0	0.0907	1.0	0.0	0.0	0.0	0.9093	0.1663	30	4	175	0.1463	0.8824	0.0	1.0	4	30	166	0.0235	0.1176	0.0	1.0	18440	7384	499	7	6	1504.1	1264.0	1264.1	0.0	1264.3	109.8	109.7	109.6	0.0	109.7	1504.1	26.9	0
Sample_30ng_VAF_0p25pc	30ng	0.25	319800	17638	5.515	107	107	0	268	0	0.2853	1.0	0.0	0.0	0.0	0.7147	0.444	78	29	127	0.3805	0.729	0.0	1.0	29	78	141	0.1706	0.271	0.0	1.0	18436	5602	490	7	6	1441.3	1212.7	1212.7	0.0	1212.9	109.7	99.6	109.7	0.0	109.7	1441.3	25.1	0
Sample_30ng_VAF_0p5pc	30ng	0.5	355458	23936	6.734	179	179	0	196	0	0.4773	1.0	0.0	0.0	0.0	0.5227	0.6462	129	50	76	0.6293	0.7207	0.0	1.0	50	129	120	0.2941	0.2793	0.0	1.0	18592	7096	573	8	6	1534.9	1282.4	1282.5	1282.6	1282.7	109.7	89.7	109.8	99.8	99.8	1534.9	26.9	0
Sample_30ng_VAF_0pc	30ng	0.0	338767	20613	6.085	1	1	0	374	0	0.0027	1.0	0.0	0.0	0.0	0.9973	0.0053	1	0	204	0.0049	1.0	0.0	0.0	0	1	170	0.0	0.0	0.0	1.0	18690	6115	549	7	6	1498.6	1248.6	1248.6	0.0	1248.8	109.7	99.7	109.8	0.0	99.8	1498.6	25.9	0
Sample_30ng_VAF_1pc	30ng	1.0	342084	19943	5.83	217	217	0	158	0	0.5787	1.0	0.0	0.0	0.0	0.4213	0.7331	156	61	49	0.761	0.7189	0.0	1.0	61	156	109	0.3588	0.2811	0.0	1.0	18590	6068	486	7	6	1503.1	1252.6	1252.6	0.0	1252.9	109.8	99.7	109.7	0.0	99.7	1503.1	25.7	0
Sample_30ng_VAF_2pc	30ng	2.0	343739	20234	5.886	229	229	0	146	0	0.6107	1.0	0.0	0.0	0.0	0.3893	0.7583	164	65	41	0.8	0.7162	0.0	1.0	65	164	105	0.3824	0.2838	0.0	1.0	18543	6221	503	8	6	1482.5	1255.4	1255.4	1255.6	1255.6	109.7	99.6	109.7	99.8	99.8	1482.5	25.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	433700	26043	6.005	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18863	4478	278	4	5	1658.2	0.0	1387.6	0.0	1387.7	109.7	0.0	109.7	0.0	109.7	1658.2	24.2	0
Sample_5ng_VAF_0p01pc	5ng	0.01	466474	24984	5.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	19839	5241	298	4	6	1693.8	1433.7	1433.8	0.0	1433.9	109.8	99.6	109.7	0.0	99.7	1693.8	26.0	0
Sample_5ng_VAF_0p1pc	5ng	0.1	443571	26342	5.939	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	19563	4820	303	4	5	1694.6	0.0	1405.3	0.0	1405.4	109.7	0.0	109.7	0.0	99.7	1694.6	25.3	0
Sample_5ng_VAF_0p25pc	5ng	0.25	436315	29377	6.733	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	19516	5007	286	4	5	1655.8	1398.7	1398.7	0.0	1398.8	109.8	99.7	109.7	0.0	99.8	1655.8	25.4	0
Sample_5ng_VAF_0p5pc	5ng	0.5	443925	25832	5.819	62	62	0	313	0	0.1653	1.0	0.0	0.0	0.0	0.8347	0.2838	45	17	160	0.2195	0.7258	0.0	1.0	17	45	153	0.1	0.2742	0.0	1.0	18938	5197	304	4	6	1647.3	1402.4	1402.4	0.0	1402.7	109.8	99.7	109.7	0.0	99.7	1647.3	25.1	0
Sample_5ng_VAF_0pc	5ng	0.0	440085	19081	4.336	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	19208	4480	248	4	5	1640.6	1383.1	1383.1	0.0	1383.3	109.7	99.6	109.7	0.0	99.7	1640.6	24.6	0
Sample_5ng_VAF_1pc	5ng	1.0	429020	26539	6.186	141	141	0	234	0	0.376	1.0	0.0	0.0	0.0	0.624	0.5465	101	40	104	0.4927	0.7163	0.0	1.0	40	101	130	0.2353	0.2837	0.0	1.0	18939	4997	322	4	6	1621.8	1382.3	1382.4	1382.5	1382.6	109.7	89.7	109.7	109.7	99.8	1621.8	24.9	0
Sample_5ng_VAF_2pc	5ng	2.0	430004	24614	5.724	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	140	54	65	0.6829	0.7216	0.0	1.0	54	140	116	0.3176	0.2784	0.0	1.0	18955	4746	293	4	6	1670.5	0.0	1380.5	0.0	1380.7	109.7	0.0	109.7	0.0	99.7	1670.5	24.6	0
