sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0pc	30ng	0.0	338767	20613	6.085	65	1	64	374	0	0.0027	0.0154	0.0	1.0	0.9846	0.9973	0.0045	1	64	204	0.0049	0.0154	0.0	1.0	0	65	170	0.0	0.0	0.0	1.0	18759	5883	2305	15	22	1494.7	1244.7	1334.1	0.0	1334.2	109.8	109.7	109.7	0.0	109.7	1494.7	27.9	0
Sample_30ng_VAF_1pc	30ng	1.0	342084	19943	5.83	190	88	101	287	0	0.2347	0.4656	0.0	1.0	0.5344	0.7653	0.3121	61	128	144	0.2976	0.3228	0.0	1.0	27	162	143	0.1588	0.1429	0.0	1.0	18656	5837	2629	18	27	1507.6	1248.6	1336.6	0.0	1336.6	109.8	109.7	109.8	0.0	99.8	1507.6	28.1	0
Sample_30ng_VAF_2pc	30ng	2.0	343739	20234	5.886	214	133	81	242	0	0.3547	0.6215	0.0	1.0	0.3785	0.6453	0.4516	99	115	106	0.4829	0.4626	0.0	1.0	34	180	136	0.2	0.1589	0.0	1.0	18447	6177	2881	18	26	1528.9	1251.4	1342.8	0.0	1343.0	109.8	109.7	109.7	0.0	109.7	1528.9	28.5	0
Sample_5ng_VAF_0p001pc	5ng	0.001	433700	26043	6.005	85	0	83	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	83	205	0.0	0.0	0.0	1.0	0	83	170	0.0	0.0	0.0	1.0	18649	4212	902	2	3	1674.1	1383.5	1383.6	0.0	1383.7	109.8	109.8	99.8	0.0	99.7	1674.1	24.5	0
Sample_5ng_VAF_0p01pc	5ng	0.01	466474	24984	5.356	89	1	88	374	0	0.0027	0.0112	0.0	1.0	0.9888	0.9973	0.0043	0	89	205	0.0	0.0	0.0	1.0	1	88	169	0.0059	0.0112	0.0	1.0	19500	4435	858	2	3	1689.8	1429.7	1429.7	0.0	1429.8	109.8	109.7	109.7	0.0	109.7	1689.8	25.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	443571	26342	5.939	112	6	104	369	0	0.016	0.0545	0.0	1.0	0.9455	0.984	0.0247	4	106	201	0.0195	0.0364	0.0	1.0	2	108	168	0.0118	0.0182	0.0	1.0	19113	4659	1088	3	4	1659.4	1401.1	1401.2	1401.3	1401.3	109.7	109.7	99.7	99.8	109.7	1659.4	25.6	0
Sample_5ng_VAF_0p25pc	5ng	0.25	436315	29377	6.733	124	15	108	360	0	0.04	0.122	0.0	1.0	0.878	0.96	0.0602	11	112	194	0.0537	0.0894	0.0	1.0	4	119	166	0.0235	0.0325	0.0	1.0	19286	4726	1003	4	6	1652.0	1394.9	1394.9	0.0	1395.0	109.8	109.7	99.7	0.0	99.7	1652.0	25.8	0
Sample_5ng_VAF_0p5pc	5ng	0.5	443925	25832	5.819	157	48	107	327	0	0.128	0.3097	0.0	1.0	0.6903	0.872	0.1811	34	121	171	0.1659	0.2194	0.0	1.0	14	141	156	0.0824	0.0903	0.0	1.0	18532	4521	1045	3	4	1656.0	1398.3	1398.3	0.0	1398.5	109.8	109.7	99.8	0.0	99.8	1656.0	24.8	0
Sample_5ng_VAF_0pc	5ng	0.0	440085	19081	4.336	80	0	76	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	76	205	0.0	0.0	0.0	1.0	0	76	170	0.0	0.0	0.0	1.0	18823	3708	755	1	2	1636.8	1379.3	1379.4	0.0	1379.5	109.8	99.8	99.8	0.0	109.7	1636.8	24.0	0
Sample_5ng_VAF_1pc	5ng	1.0	429020	26539	6.186	233	103	129	272	0	0.2747	0.444	0.0	1.0	0.556	0.7253	0.3394	76	156	129	0.3707	0.3276	0.0	1.0	27	205	143	0.1588	0.1164	0.0	1.0	18453	4240	1015	4	5	1668.1	1378.3	1378.4	0.0	1378.4	112.3	109.7	99.8	0.0	99.8	1668.1	24.4	0
Sample_5ng_VAF_2pc	5ng	2.0	430004	24614	5.724	303	174	129	201	0	0.464	0.5743	0.0	1.0	0.4257	0.536	0.5133	124	179	81	0.6049	0.4092	0.0	1.0	50	253	120	0.2941	0.165	0.0	1.0	18270	4016	827	3	4	1632.9	1376.3	1376.4	0.0	1376.5	109.8	109.7	99.8	0.0	109.7	1632.9	23.8	0
