sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_1pc	30ng	1.0	342084	19943	5.83	221	221	0	154	0	0.5893	1.0	0.0	0.0	0.0	0.4107	0.7416	157	64	48	0.7659	0.7104	0.0	1.0	64	157	106	0.3765	0.2896	0.0	1.0	18423	5374	524	2	2	1479.1	1248.6	1248.7	0.0	1248.8	109.7	99.7	109.6	0.0	99.8	1479.1	24.9	0
Sample_30ng_VAF_2pc	30ng	2.0	343739	20234	5.886	234	234	0	141	0	0.624	1.0	0.0	0.0	0.0	0.376	0.7685	165	69	40	0.8049	0.7051	0.0	1.0	69	165	101	0.4059	0.2949	0.0	1.0	18494	6170	537	3	2	1502.1	1251.4	1251.5	0.0	1251.6	109.7	99.7	109.7	0.0	99.8	1502.1	25.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	433700	26043	6.005	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18800	4097	281	0	0	1640.2	1383.5	1383.6	0.0	1383.7	109.8	99.7	109.7	0.0	99.8	1640.2	23.8	0
Sample_5ng_VAF_0p01pc	5ng	0.01	466474	24984	5.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	19949	4556	330	0	0	1721.7	1429.8	1429.8	0.0	1429.9	109.8	89.8	109.8	0.0	99.7	1721.7	25.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	443571	26342	5.939	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	19595	4206	326	0	0	1694.4	1401.2	1401.3	0.0	1401.4	109.8	99.6	109.7	0.0	99.7	1694.4	24.8	0
Sample_5ng_VAF_0p25pc	5ng	0.25	436315	29377	6.733	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	19651	4582	363	0	0	1686.0	0.0	1394.9	0.0	1395.0	109.8	0.0	109.7	0.0	99.8	1686.0	25.2	0
Sample_5ng_VAF_0p5pc	5ng	0.5	443925	25832	5.819	61	61	0	314	0	0.1627	1.0	0.0	0.0	0.0	0.8373	0.2798	43	18	162	0.2098	0.7049	0.0	1.0	18	43	152	0.1059	0.2951	0.0	1.0	18852	4249	348	1	0	1690.7	0.0	1398.3	0.0	1398.5	109.8	0.0	109.8	0.0	109.7	1690.7	24.1	0
Sample_5ng_VAF_0pc	5ng	0.0	440085	19081	4.336	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18856	3762	250	0	0	1663.8	0.0	1379.4	0.0	1379.5	109.7	0.0	109.7	0.0	109.7	1663.8	23.5	0
Sample_5ng_VAF_1pc	5ng	1.0	429020	26539	6.186	140	140	0	235	0	0.3733	1.0	0.0	0.0	0.0	0.6267	0.5437	99	41	106	0.4829	0.7071	0.0	1.0	41	99	129	0.2412	0.2929	0.0	1.0	18318	3996	318	1	0	1621.5	1378.3	1378.4	0.0	1378.6	109.7	89.7	109.7	0.0	109.7	1621.5	23.3	0
Sample_5ng_VAF_2pc	5ng	2.0	430004	24614	5.724	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	137	57	68	0.6683	0.7062	0.0	1.0	57	137	113	0.3353	0.2938	0.0	1.0	18523	4008	287	1	0	1619.9	1376.3	1376.5	0.0	1376.5	109.8	99.6	109.7	0.0	99.8	1619.9	23.4	0
