sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	348101	21901	6.292	34	34	0	341	0	0.0907	1.0	0.0	0.0	0.0	0.9093	0.1663	30	4	175	0.1463	0.8824	0.0	1.0	4	30	166	0.0235	0.1176	0.0	1.0	18202	5634	489	4	0	1506.3	1260.0	1260.1	0.0	1260.2	109.8	99.7	109.7	0.0	99.7	1506.3	24.9	0
Sample_30ng_VAF_0p25pc	30ng	0.25	319800	17638	5.515	109	109	0	266	0	0.2907	1.0	0.0	0.0	0.0	0.7093	0.4504	78	31	127	0.3805	0.7156	0.0	1.0	31	78	139	0.1824	0.2844	0.0	1.0	18226	5117	421	3	0	1431.6	1208.4	1208.6	0.0	1208.7	109.8	99.7	109.7	0.0	99.8	1431.6	24.3	0
Sample_30ng_VAF_0p5pc	30ng	0.5	355458	23936	6.734	181	181	0	194	0	0.4827	1.0	0.0	0.0	0.0	0.5173	0.6511	129	52	76	0.6293	0.7127	0.0	1.0	52	129	118	0.3059	0.2873	0.0	1.0	18438	6652	563	3	0	1543.7	1278.5	1278.6	0.0	1278.6	109.8	99.7	109.7	0.0	99.8	1543.7	26.2	0
Sample_30ng_VAF_0pc	30ng	0.0	338767	20613	6.085	1	1	0	374	0	0.0027	1.0	0.0	0.0	0.0	0.9973	0.0053	1	0	204	0.0049	1.0	0.0	0.0	0	1	170	0.0	0.0	0.0	1.0	18424	5803	501	4	0	1471.4	1244.5	1244.5	0.0	1244.7	109.8	99.7	109.7	0.0	109.7	1471.4	25.3	0
Sample_30ng_VAF_1pc	30ng	1.0	342084	19943	5.83	220	220	0	155	0	0.5867	1.0	0.0	0.0	0.0	0.4133	0.7395	156	64	49	0.761	0.7091	0.0	1.0	64	156	106	0.3765	0.2909	0.0	1.0	18279	5326	442	3	0	1499.2	1248.7	1248.8	0.0	1248.9	109.8	99.8	109.8	0.0	109.7	1499.2	24.6	0
Sample_30ng_VAF_2pc	30ng	2.0	343739	20234	5.886	233	233	0	142	0	0.6213	1.0	0.0	0.0	0.0	0.3787	0.7664	164	69	41	0.8	0.7039	0.0	1.0	69	164	101	0.4059	0.2961	0.0	1.0	18307	5514	532	3	0	1488.7	1251.5	1251.6	0.0	1251.7	109.8	99.7	109.7	0.0	99.7	1488.7	25.0	0
Sample_5ng_VAF_0p001pc	5ng	0.001	433700	26043	6.005	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18658	3959	251	3	0	1652.5	0.0	1383.7	0.0	1383.8	109.8	0.0	109.7	0.0	99.8	1652.5	23.5	0
Sample_5ng_VAF_0p01pc	5ng	0.01	466474	24984	5.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	19452	4190	245	3	0	1715.3	0.0	1429.7	0.0	1429.8	109.8	0.0	109.7	0.0	109.7	1715.3	24.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	443571	26342	5.939	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	19122	3990	270	4	0	1649.6	1401.2	1401.3	0.0	1401.4	109.8	99.7	109.7	0.0	99.7	1649.6	24.0	0
Sample_5ng_VAF_0p25pc	5ng	0.25	436315	29377	6.733	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	19223	4520	262	3	0	1634.6	1394.7	1394.8	0.0	1394.9	109.8	89.8	109.7	0.0	99.8	1634.6	24.6	0
Sample_5ng_VAF_0p5pc	5ng	0.5	443925	25832	5.819	63	63	0	312	0	0.168	1.0	0.0	0.0	0.0	0.832	0.2877	45	18	160	0.2195	0.7143	0.0	1.0	18	45	152	0.1059	0.2857	0.0	1.0	18601	4304	263	3	0	1656.1	1398.3	1398.4	0.0	1398.5	109.8	99.7	109.8	0.0	99.8	1656.1	23.8	0
Sample_5ng_VAF_0pc	5ng	0.0	440085	19081	4.336	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18820	3797	280	4	0	1633.1	1379.5	1379.5	0.0	1379.6	109.8	109.7	109.7	0.0	99.7	1633.1	23.5	0
Sample_5ng_VAF_1pc	5ng	1.0	429020	26539	6.186	142	142	0	233	0	0.3787	1.0	0.0	0.0	0.0	0.6213	0.5493	101	41	104	0.4927	0.7113	0.0	1.0	41	101	129	0.2412	0.2887	0.0	1.0	18360	4113	270	3	0	1655.5	1378.5	1378.5	0.0	1378.6	109.8	109.6	99.8	0.0	109.8	1655.5	23.3	0
Sample_5ng_VAF_2pc	5ng	2.0	430004	24614	5.724	197	197	0	178	0	0.5253	1.0	0.0	0.0	0.0	0.4747	0.6888	140	57	65	0.6829	0.7107	0.0	1.0	57	140	113	0.3353	0.2893	0.0	1.0	18504	3876	249	2	0	1633.1	1376.4	1376.4	0.0	1376.5	109.7	99.7	109.7	0.0	99.7	1633.1	23.2	0
