sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	311017	34947	11.236	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10753	4417	1027	2	2	1876.4	1597.9	1597.9	0.0	1598.0	109.7	109.7	99.8	0.0	99.8	1876.4	16.7	0
Sample_15ng_VAF_0p01pc	15ng	0.01	338202	57469	16.993	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	11396	4725	1123	2	2	1944.5	1680.5	1680.5	0.0	1680.5	109.8	109.7	109.7	0.0	99.8	1944.5	17.8	0
Sample_15ng_VAF_0p1pc	15ng	0.1	292393	40412	13.821	23	23	0	352	0	0.0613	1.0	0.0	0.0	0.0	0.9387	0.1156	19	4	186	0.0927	0.8261	0.0	1.0	4	19	166	0.0235	0.1739	0.0	1.0	10560	4141	914	2	2	1856.7	1584.7	1584.7	0.0	1584.8	109.7	109.7	99.8	0.0	99.8	1856.7	15.9	0
Sample_15ng_VAF_0p25pc	15ng	0.25	345900	57629	16.661	98	98	0	277	0	0.2613	1.0	0.0	0.0	0.0	0.7387	0.4144	75	23	130	0.3659	0.7653	0.0	1.0	23	75	147	0.1353	0.2347	0.0	1.0	11976	7229	1211	3	2	1972.4	1688.1	1688.1	0.0	1688.2	109.7	108.0	109.7	0.0	99.7	1972.4	21.1	0
Sample_15ng_VAF_0p5pc	15ng	0.5	293897	36917	12.561	150	150	0	225	0	0.4	1.0	0.0	0.0	0.0	0.6	0.5714	108	42	97	0.5268	0.72	0.0	1.0	42	108	128	0.2471	0.28	0.0	1.0	10405	4251	1153	3	2	1835.7	1583.0	1583.0	0.0	1583.0	109.8	109.7	99.8	0.0	99.8	1835.7	16.4	0
Sample_15ng_VAF_0pc	15ng	0.0	296575	37132	12.52	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10533	4208	973	2	2	1878.0	1584.9	1584.9	0.0	1584.9	109.7	109.7	99.8	0.0	99.8	1878.0	16.3	0
Sample_15ng_VAF_1pc	15ng	1.0	310302	40750	13.132	208	208	0	167	0	0.5547	1.0	0.0	0.0	0.0	0.4453	0.7136	150	58	55	0.7317	0.7212	0.0	1.0	58	150	112	0.3412	0.2788	0.0	1.0	10748	4416	1020	3	2	1885.3	1608.0	1608.0	0.0	1608.0	109.8	109.7	109.7	0.0	99.8	1885.3	16.8	0
Sample_15ng_VAF_2pc	15ng	2.0	351341	66552	18.942	230	230	0	145	0	0.6133	1.0	0.0	0.0	0.0	0.3867	0.7603	164	66	41	0.8	0.713	0.0	1.0	66	164	104	0.3882	0.287	0.0	1.0	11994	5156	1822	4	3	1978.1	1714.2	1714.2	0.0	1714.2	109.7	109.7	99.8	0.0	109.7	1978.1	19.6	0
Sample_30ng_VAF_0p001pc	30ng	0.001	334771	20642	6.166	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	10596	4888	1011	2	1	1855.4	1593.6	1593.6	0.0	1593.6	109.8	109.7	99.7	0.0	99.7	1855.4	17.1	0
Sample_30ng_VAF_0p01pc	30ng	0.01	416834	47072	11.293	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	12514	6321	2098	3	2	2031.2	1751.8	1751.8	0.0	1751.8	109.7	109.7	99.8	0.0	99.7	2031.2	21.7	0
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	29	29	0	346	0	0.0773	1.0	0.0	0.0	0.0	0.9227	0.1436	25	4	180	0.122	0.8621	0.0	1.0	4	25	166	0.0235	0.1379	0.0	1.0	11006	5346	1131	2	1	1904.6	1640.5	1640.5	0.0	1640.5	109.8	109.7	99.8	0.0	99.8	1904.6	18.1	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	107	107	0	268	0	0.2853	1.0	0.0	0.0	0.0	0.7147	0.444	79	28	126	0.3854	0.7383	0.0	1.0	28	79	142	0.1647	0.2617	0.0	1.0	10566	4919	979	2	1	1857.0	1583.8	1583.8	0.0	1583.8	109.8	109.7	99.8	0.0	99.7	1857.0	17.0	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	173	173	0	202	0	0.4613	1.0	0.0	0.0	0.0	0.5387	0.6314	125	48	80	0.6098	0.7225	0.0	1.0	48	125	122	0.2824	0.2775	0.0	1.0	11142	5319	1450	3	2	1962.8	1660.4	1660.4	0.0	1660.4	109.7	109.7	99.8	0.0	99.8	1962.8	18.5	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10899	5178	1069	2	1	1884.9	1624.2	1624.2	0.0	1624.2	109.8	109.7	109.7	0.0	109.7	1884.9	17.7	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	212	212	0	163	0	0.5653	1.0	0.0	0.0	0.0	0.4347	0.7223	152	60	53	0.7415	0.717	0.0	1.0	60	152	110	0.3529	0.283	0.0	1.0	10944	5239	1140	3	2	1922.3	1628.0	1628.0	0.0	1628.0	109.7	109.7	109.8	0.0	109.7	1922.3	17.9	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	222	222	0	153	0	0.592	1.0	0.0	0.0	0.0	0.408	0.7437	158	64	47	0.7707	0.7117	0.0	1.0	64	158	106	0.3765	0.2883	0.0	1.0	10941	5278	1139	3	2	1932.4	1631.8	1631.8	0.0	1631.8	109.8	109.7	99.8	0.0	99.8	1932.4	18.0	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16681	3300	463	1	1	1908.2	1633.3	1633.3	0.0	1633.4	109.8	99.8	99.7	0.0	109.7	1908.2	21.0	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17945	3514	422	1	1	1920.1	1667.9	1667.9	0.0	1668.0	109.8	109.7	99.8	0.0	99.8	1920.1	22.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	17468	3576	541	2	1	1952.5	1664.5	1664.5	0.0	1664.5	109.8	109.7	99.8	0.0	99.8	1952.5	22.2	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	24	24	0	351	0	0.064	1.0	0.0	0.0	0.0	0.936	0.1203	17	7	188	0.0829	0.7083	0.0	1.0	7	17	163	0.0412	0.2917	0.0	1.0	16728	3551	474	2	1	1912.4	1660.8	1660.8	0.0	1660.9	109.8	109.7	99.8	0.0	109.6	1912.4	21.3	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	63	63	0	312	0	0.168	1.0	0.0	0.0	0.0	0.832	0.2877	46	17	159	0.2244	0.7302	0.0	1.0	17	46	153	0.1	0.2698	0.0	1.0	16935	3450	470	2	1	1905.6	1654.0	1654.0	0.0	1654.1	109.7	109.7	99.8	0.0	109.7	1905.6	21.5	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16934	3102	342	1	1	1872.0	1620.3	1620.3	0.0	1620.3	109.8	109.7	99.8	0.0	99.7	1872.0	21.0	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	134	134	0	241	0	0.3573	1.0	0.0	0.0	0.0	0.6427	0.5265	97	37	108	0.4732	0.7239	0.0	1.0	37	97	133	0.2176	0.2761	0.0	1.0	16312	3404	509	2	1	1914.3	1650.8	1650.8	0.0	1650.9	109.8	99.8	109.8	0.0	99.8	1914.3	20.8	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	141	53	64	0.6878	0.7268	0.0	1.0	53	141	117	0.3118	0.2732	0.0	1.0	15949	3282	430	2	1	1892.3	1630.9	1630.9	0.0	1630.9	109.8	109.7	99.8	0.0	99.8	1892.3	20.1	0
