sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	167	167	0	208	0	0.4453	1.0	0.0	0.0	0.0	0.5547	0.6162	120	47	85	0.5854	0.7186	0.0	1.0	47	120	123	0.2765	0.2814	0.0	1.0	11144	5187	6246	8	8	1963.3	1660.4	1660.4	0.0	1660.5	109.7	109.7	109.8	0.0	109.7	1963.3	23.3	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10927	4938	2860	6	5	1876.2	1624.2	1624.2	0.0	1624.3	109.8	109.7	99.8	0.0	99.8	1876.2	19.4	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	205	205	0	170	0	0.5467	1.0	0.0	0.0	0.0	0.4533	0.7069	146	59	59	0.7122	0.7122	0.0	1.0	59	146	111	0.3471	0.2878	0.0	1.0	10942	5000	3543	7	6	1928.3	1628.0	1628.0	0.0	1628.1	109.8	109.7	109.7	0.0	99.7	1928.3	20.1	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	213	213	0	162	0	0.568	1.0	0.0	0.0	0.0	0.432	0.7245	152	61	53	0.7415	0.7136	0.0	1.0	61	152	109	0.3588	0.2864	0.0	1.0	11077	5096	3447	8	7	1908.4	1631.9	1631.9	0.0	1632.0	109.7	109.7	109.8	0.0	99.8	1908.4	20.4	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16561	3320	1019	5	5	1932.0	1633.3	1633.3	0.0	1633.3	109.8	109.7	99.8	0.0	109.7	1932.0	21.5	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17665	3489	820	5	4	1971.0	1667.9	1667.9	0.0	1668.0	109.8	109.7	99.8	0.0	99.7	1971.0	22.6	0
Sample_5ng_VAF_0p1pc	5ng	0.1	365013	33282	9.118	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	17324	3486	1464	5	5	1934.5	1664.4	1664.4	0.0	1664.4	109.8	109.7	109.8	0.0	99.8	1934.5	22.9	0
Sample_5ng_VAF_0p25pc	5ng	0.25	358335	37306	10.411	23	23	0	352	0	0.0613	1.0	0.0	0.0	0.0	0.9387	0.1156	16	7	189	0.078	0.6957	0.0	1.0	7	16	163	0.0412	0.3043	0.0	1.0	16542	3499	1089	6	6	1912.5	1660.9	1660.9	0.0	1660.9	109.7	99.8	109.7	0.0	109.7	1912.5	21.8	0
Sample_5ng_VAF_0p5pc	5ng	0.5	361035	32167	8.91	62	62	0	313	0	0.1653	1.0	0.0	0.0	0.0	0.8347	0.2838	45	17	160	0.2195	0.7258	0.0	1.0	17	45	153	0.1	0.2742	0.0	1.0	16692	3395	1107	6	5	1930.3	1653.9	1653.9	0.0	1653.9	109.8	109.7	99.8	0.0	99.8	1930.3	21.8	0
Sample_5ng_VAF_0pc	5ng	0.0	350807	22299	6.356	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	16733	3094	624	5	4	1873.1	1620.4	1620.4	0.0	1620.4	109.8	109.7	99.8	0.0	99.8	1873.1	21.0	0
Sample_5ng_VAF_1pc	5ng	1.0	358466	33116	9.238	133	133	0	242	0	0.3547	1.0	0.0	0.0	0.0	0.6453	0.5236	96	37	109	0.4683	0.7218	0.0	1.0	37	96	133	0.2176	0.2782	0.0	1.0	16113	3470	1527	7	6	1914.4	1650.9	1650.9	0.0	1651.0	109.8	109.7	99.8	0.0	99.7	1914.4	21.9	0
Sample_5ng_VAF_2pc	5ng	2.0	346773	29680	8.559	190	190	0	185	0	0.5067	1.0	0.0	0.0	0.0	0.4933	0.6726	138	52	67	0.6732	0.7263	0.0	1.0	52	138	118	0.3059	0.2737	0.0	1.0	15786	3233	872	7	7	1906.4	1630.9	1630.9	0.0	1630.9	109.8	99.8	109.7	0.0	99.7	1906.4	20.5	0
