sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	311017	34947	11.236	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11401	5741	1134	2	1	1871.3	1597.8	1597.8	0.0	1597.9	109.7	99.8	99.8	0.0	99.7	1871.3	18.9	0
Sample_15ng_VAF_0p01pc	15ng	0.01	338202	57469	16.993	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	12008	6581	1309	3	2	1944.4	1680.5	1680.5	0.0	1680.6	109.8	109.7	99.8	0.0	109.8	1944.4	20.6	0
Sample_15ng_VAF_0p1pc	15ng	0.1	292393	40412	13.821	23	23	0	352	0	0.0613	1.0	0.0	0.0	0.0	0.9387	0.1156	19	4	186	0.0927	0.8261	0.0	1.0	4	19	166	0.0235	0.1739	0.0	1.0	11373	5169	1121	3	3	1856.6	1584.6	1584.6	0.0	1584.6	109.8	109.8	109.7	0.0	99.7	1856.6	18.4	0
Sample_15ng_VAF_0p25pc	15ng	0.25	345900	57629	16.661	98	98	0	277	0	0.2613	1.0	0.0	0.0	0.0	0.7387	0.4144	75	23	130	0.3659	0.7653	0.0	1.0	23	75	147	0.1353	0.2347	0.0	1.0	11880	6006	1362	3	3	1963.5	1688.0	1688.0	0.0	1688.0	109.8	109.7	99.8	0.0	99.8	1963.5	20.0	0
Sample_15ng_VAF_0p5pc	15ng	0.5	293897	36917	12.561	150	150	0	225	0	0.4	1.0	0.0	0.0	0.0	0.6	0.5714	108	42	97	0.5268	0.72	0.0	1.0	42	108	128	0.2471	0.28	0.0	1.0	10977	5467	1264	3	2	1856.1	1583.1	1583.1	0.0	1583.1	109.7	109.7	99.8	0.0	99.7	1856.1	18.4	0
Sample_15ng_VAF_0pc	15ng	0.0	296575	37132	12.52	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10871	5161	1060	2	1	1857.5	1584.8	1584.9	0.0	1584.9	109.8	109.7	99.8	0.0	99.7	1857.5	17.7	0
Sample_15ng_VAF_1pc	15ng	1.0	310302	40750	13.132	208	208	0	167	0	0.5547	1.0	0.0	0.0	0.0	0.4453	0.7136	150	58	55	0.7317	0.7212	0.0	1.0	58	150	112	0.3412	0.2788	0.0	1.0	11437	5546	1154	3	2	1859.8	1607.9	1607.9	0.0	1607.9	109.8	109.7	99.8	0.0	109.7	1859.8	18.8	0
Sample_15ng_VAF_2pc	15ng	2.0	351341	66552	18.942	230	230	0	145	0	0.6133	1.0	0.0	0.0	0.0	0.3867	0.7603	164	66	41	0.8	0.713	0.0	1.0	66	164	104	0.3882	0.287	0.0	1.0	12323	6104	1805	4	3	1978.0	1714.2	1714.2	0.0	1714.2	109.7	109.7	109.7	0.0	109.6	1978.0	21.0	0
Sample_30ng_VAF_0p001pc	30ng	0.001	334771	20642	6.166	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	11162	6347	1142	2	1	1867.7	1593.5	1593.5	0.0	1593.5	109.8	99.8	109.7	0.0	99.7	1867.7	19.3	0
Sample_30ng_VAF_0p01pc	30ng	0.01	416834	47072	11.293	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	13249	8186	2297	3	2	2031.3	1751.9	1751.9	0.0	1751.9	109.7	109.7	109.7	0.0	99.8	2031.3	24.5	0
Sample_30ng_VAF_0p1pc	30ng	0.1	355944	28576	8.028	29	29	0	346	0	0.0773	1.0	0.0	0.0	0.0	0.9227	0.1436	25	4	180	0.122	0.8621	0.0	1.0	4	25	166	0.0235	0.1379	0.0	1.0	11799	6586	1217	2	1	1916.9	1640.6	1640.6	0.0	1640.6	109.7	109.7	99.8	0.0	109.8	1916.9	20.3	0
Sample_30ng_VAF_0p25pc	30ng	0.25	326595	21774	6.667	107	107	0	268	0	0.2853	1.0	0.0	0.0	0.0	0.7147	0.444	79	28	126	0.3854	0.7383	0.0	1.0	28	79	142	0.1647	0.2617	0.0	1.0	11058	5814	1068	2	2	1857.0	1583.9	1583.9	0.0	1583.9	109.8	109.7	99.8	0.0	99.8	1857.0	18.5	0
Sample_30ng_VAF_0p5pc	30ng	0.5	362040	31702	8.756	173	173	0	202	0	0.4613	1.0	0.0	0.0	0.0	0.5387	0.6314	125	48	80	0.6098	0.7225	0.0	1.0	48	125	122	0.2824	0.2775	0.0	1.0	11466	7405	1567	3	2	1938.6	1660.5	1660.5	0.0	1660.5	109.7	109.8	99.8	0.0	99.8	1938.6	21.2	0
Sample_30ng_VAF_0pc	30ng	0.0	346643	26436	7.626	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11471	6384	1235	2	2	1913.4	1624.2	1624.2	0.0	1624.2	109.7	99.8	109.7	0.0	99.8	1913.4	19.8	0
Sample_30ng_VAF_1pc	30ng	1.0	349652	25633	7.331	212	212	0	163	0	0.5653	1.0	0.0	0.0	0.0	0.4347	0.7223	152	60	53	0.7415	0.717	0.0	1.0	60	152	110	0.3529	0.283	0.0	1.0	11636	7469	1425	3	2	1886.4	1628.1	1628.1	0.0	1628.1	109.8	109.7	99.8	0.0	109.7	1886.4	21.3	0
Sample_30ng_VAF_2pc	30ng	2.0	351632	26230	7.46	222	222	0	153	0	0.592	1.0	0.0	0.0	0.0	0.408	0.7437	158	64	47	0.7707	0.7117	0.0	1.0	64	158	106	0.3765	0.2883	0.0	1.0	11359	6340	1238	4	2	1908.4	1631.9	1631.9	1631.9	1631.9	109.8	109.8	109.8	99.8	99.8	1908.4	19.6	0
Sample_5ng_VAF_0p001pc	5ng	0.001	346394	32088	9.263	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	17217	4019	542	2	1	1907.3	1633.3	1633.3	0.0	1633.3	109.8	99.8	109.7	0.0	99.8	1907.3	22.4	0
Sample_5ng_VAF_0p01pc	5ng	0.01	371322	31531	8.492	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	18338	4261	495	2	1	1940.5	1667.9	1667.9	0.0	1667.9	109.8	109.7	99.7	0.0	109.7	1940.5	23.7	0
