sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0pc	30ng	0.0	389798	26436	6.782	96	0	96	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	96	205	0.0	0.0	0.0	1.0	0	96	170	0.0	0.0	0.0	1.0	11266	6159	2119	2	2	1958.2	1679.5	1679.5	0.0	1679.5	109.8	109.5	109.7	0.0	99.8	1958.2	20.3	0
Sample_30ng_VAF_1pc	30ng	1.0	395140	25633	6.487	304	215	89	160	0	0.5733	0.7072	0.0	1.0	0.2928	0.4267	0.6333	155	149	50	0.7561	0.5099	0.0	1.0	60	244	110	0.3529	0.1974	0.0	1.0	11498	5823	2223	3	3	1965.6	1686.2	1686.2	1686.3	1686.3	109.8	109.8	99.8	99.8	99.8	1965.6	20.2	0
Sample_30ng_VAF_2pc	30ng	2.0	397613	26230	6.597	304	222	82	153	0	0.592	0.7303	0.0	1.0	0.2697	0.408	0.6539	158	146	47	0.7707	0.5197	0.0	1.0	64	240	106	0.3765	0.2105	0.0	1.0	11556	5981	2517	3	3	1997.7	1690.8	1690.8	0.0	1690.9	109.7	109.8	99.8	0.0	99.8	1997.7	20.8	0
Sample_5ng_VAF_0p001pc	5ng	0.001	631001	32088	5.085	41	0	41	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	41	205	0.0	0.0	0.0	1.0	0	41	170	0.0	0.0	0.0	1.0	19040	5724	662	1	1	2292.5	1998.0	1998.0	0.0	1998.0	109.8	109.7	99.8	0.0	99.7	2292.5	26.1	0
Sample_5ng_VAF_0p01pc	5ng	0.01	683075	31531	4.616	52	0	52	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	52	205	0.0	0.0	0.0	1.0	0	52	170	0.0	0.0	0.0	1.0	20162	6030	588	1	1	2413.4	2067.5	2067.5	0.0	2067.5	109.8	109.8	99.8	0.0	99.8	2413.4	27.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	637192	33282	5.223	83	4	76	371	0	0.0107	0.05	0.0	1.0	0.95	0.9893	0.0176	4	76	201	0.0195	0.05	0.0	1.0	0	80	170	0.0	0.0	0.0	1.0	19450	5833	894	1	1	2309.3	2013.2	2013.2	0.0	2013.2	109.8	109.8	99.8	0.0	109.8	2309.3	26.9	0
Sample_5ng_VAF_0p25pc	5ng	0.25	625832	37306	5.961	96	27	69	348	0	0.072	0.2812	0.0	1.0	0.7188	0.928	0.1146	18	78	187	0.0878	0.1875	0.0	1.0	9	87	161	0.0529	0.0938	0.0	1.0	18829	5762	650	2	1	2298.1	2003.6	2003.6	0.0	2003.6	109.8	109.8	99.8	0.0	109.7	2298.1	26.0	0
Sample_5ng_VAF_0p5pc	5ng	0.5	643392	32167	5.0	130	70	60	305	0	0.1867	0.5385	0.0	1.0	0.4615	0.8133	0.2772	51	79	154	0.2488	0.3923	0.0	1.0	19	111	151	0.1118	0.1462	0.0	1.0	18730	5683	706	2	1	2311.5	2015.7	2015.7	0.0	2015.7	109.8	109.7	99.8	0.0	99.8	2311.5	25.8	0
Sample_5ng_VAF_0pc	5ng	0.0	645431	22299	3.455	50	0	50	375	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0	50	205	0.0	0.0	0.0	1.0	0	50	170	0.0	0.0	0.0	1.0	18743	5478	648	1	1	2293.8	1997.9	1997.9	0.0	1998.0	109.8	109.7	99.7	0.0	99.8	2293.8	25.6	0
Sample_5ng_VAF_1pc	5ng	1.0	609276	33116	5.435	211	146	65	229	0	0.3893	0.6919	0.0	1.0	0.3081	0.6107	0.4983	106	105	99	0.5171	0.5024	0.0	1.0	40	171	130	0.2353	0.1896	0.0	1.0	18125	5695	744	2	1	2265.3	1972.2	1972.2	0.0	1972.3	109.7	109.7	99.8	0.0	109.7	2265.3	25.3	0
Sample_5ng_VAF_2pc	5ng	2.0	625510	29680	4.745	251	196	55	179	0	0.5227	0.7809	0.0	1.0	0.2191	0.4773	0.6262	142	109	63	0.6927	0.5657	0.0	1.0	54	197	116	0.3176	0.2151	0.0	1.0	17903	5721	637	2	1	2282.7	1988.0	1988.0	0.0	1988.1	109.8	109.7	99.8	0.0	109.7	2282.7	25.0	0
