sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_30ng_VAF_0p1pc	30ng	0.1	409306	30623	7.482	31	31	0	344	0	0.0827	1.0	0.0	0.0	0.0	0.9173	0.1527	28	3	177	0.1366	0.9032	0.0	1.0	3	28	167	0.0176	0.0968	0.0	1.0	28662	7497	1395	3	2	4059.9	3413.0	3413.0	0.0	3413.1	109.8	109.7	99.8	0.0	99.8	4059.9	38.4	0
Sample_30ng_VAF_0p25pc	30ng	0.25	363486	22853	6.287	107	107	0	268	0	0.2853	1.0	0.0	0.0	0.0	0.7147	0.444	78	29	127	0.3805	0.729	0.0	1.0	29	78	141	0.1706	0.271	0.0	1.0	27509	6599	1278	3	2	3980.5	3325.7	3325.7	3325.7	3325.7	109.8	99.8	99.8	99.7	109.7	3980.5	36.2	0
Sample_30ng_VAF_0p5pc	30ng	0.5	423133	34283	8.102	188	188	0	187	0	0.5013	1.0	0.0	0.0	0.0	0.4987	0.6679	134	54	71	0.6537	0.7128	0.0	1.0	54	134	116	0.3176	0.2872	0.0	1.0	28348	8139	1952	4	2	4100.2	3450.1	3450.1	0.0	3450.2	109.7	109.7	109.7	0.0	99.7	4100.2	39.3	0
Sample_30ng_VAF_0pc	30ng	0.0	393187	28152	7.16	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	28332	7538	1431	3	2	4047.7	3387.8	3387.8	0.0	3387.8	109.8	109.7	99.8	0.0	99.8	4047.7	38.1	0
Sample_30ng_VAF_1pc	30ng	1.0	399013	27420	6.872	216	216	0	159	0	0.576	1.0	0.0	0.0	0.0	0.424	0.731	155	61	50	0.7561	0.7176	0.0	1.0	61	155	109	0.3588	0.2824	0.0	1.0	28437	6995	1460	4	2	4054.6	3396.6	3396.6	3396.6	3396.6	109.7	109.7	99.8	99.8	99.8	4054.6	37.7	0
Sample_30ng_VAF_2pc	30ng	2.0	402670	28038	6.963	222	222	0	153	0	0.592	1.0	0.0	0.0	0.0	0.408	0.7437	159	63	46	0.7756	0.7162	0.0	1.0	63	159	107	0.3706	0.2838	0.0	1.0	28187	6974	1528	4	2	4086.0	3402.6	3402.6	3402.6	3402.6	109.7	109.7	99.8	99.8	99.8	4086.0	37.5	0
Sample_5ng_VAF_0p001pc	5ng	0.001	643636	35593	5.53	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	48389	6900	787	3	2	4389.3	3714.1	3714.1	0.0	3714.1	109.8	109.7	99.8	0.0	99.8	4389.3	56.9	0
Sample_5ng_VAF_0p01pc	5ng	0.01	698491	35321	5.057	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	52310	7526	768	3	2	4473.6	3792.6	3792.6	0.0	3792.6	109.8	109.8	109.7	0.0	99.8	4473.6	61.5	0
Sample_5ng_VAF_0p1pc	5ng	0.1	652271	37079	5.685	4	4	0	371	0	0.0107	1.0	0.0	0.0	0.0	0.9893	0.0211	4	0	201	0.0195	1.0	0.0	0.0	0	4	170	0.0	0.0	0.0	1.0	50761	7105	961	3	2	4418.3	3740.0	3740.0	0.0	3740.0	109.8	109.8	99.8	0.0	109.7	4418.3	59.8	0
Sample_5ng_VAF_0p25pc	5ng	0.25	640375	41828	6.532	25	25	0	350	0	0.0667	1.0	0.0	0.0	0.0	0.9333	0.125	16	9	189	0.078	0.64	0.0	1.0	9	16	161	0.0529	0.36	0.0	1.0	47523	6822	819	3	2	4409.2	3727.3	3727.3	0.0	3727.4	109.8	109.7	99.8	0.0	109.7	4409.2	56.0	0
Sample_5ng_VAF_0p5pc	5ng	0.5	659195	35858	5.44	68	68	0	307	0	0.1813	1.0	0.0	0.0	0.0	0.8187	0.307	49	19	156	0.239	0.7206	0.0	1.0	19	49	151	0.1118	0.2794	0.0	1.0	48924	6729	844	3	2	4416.9	3739.5	3739.5	0.0	3739.5	109.8	109.7	99.8	0.0	109.7	4416.9	57.4	0
Sample_5ng_VAF_0pc	5ng	0.0	659106	24301	3.687	1	1	0	374	0	0.0027	1.0	0.0	0.0	0.0	0.9973	0.0053	1	0	204	0.0049	1.0	0.0	0.0	0	1	170	0.0	0.0	0.0	1.0	49814	6508	620	2	2	4391.5	3714.3	3714.3	0.0	3714.3	109.7	109.7	109.7	0.0	99.8	4391.5	57.8	0
Sample_5ng_VAF_1pc	5ng	1.0	623101	36442	5.848	145	145	0	230	0	0.3867	1.0	0.0	0.0	0.0	0.6133	0.5577	104	41	101	0.5073	0.7172	0.0	1.0	41	104	129	0.2412	0.2828	0.0	1.0	45633	6717	853	3	2	4364.1	3690.3	3690.3	0.0	3690.3	109.8	109.7	109.8	0.0	109.7	4364.1	54.0	0
Sample_5ng_VAF_2pc	5ng	2.0	639061	32706	5.118	194	194	0	181	0	0.5173	1.0	0.0	0.0	0.0	0.4827	0.6819	142	52	63	0.6927	0.732	0.0	1.0	52	142	118	0.3059	0.268	0.0	1.0	46343	6548	735	3	2	4389.9	3706.9	3706.9	0.0	3707.0	109.8	109.8	99.8	0.0	99.8	4389.9	54.4	0
