sample	ng	vaf	molecules	duplex	duplex_pct	variants_called	tp	fp	fn	tn	sensitivity	precision	specificity	fpr	fdr	fnr	f1	snv_tp	snv_fp	snv_fn	snv_sensitivity	snv_precision	snv_specificity	snv_fpr	indel_tp	indel_fp	indel_fn	indel_sensitivity	indel_precision	indel_specificity	indel_fpr	t_assemble_ms	t_index_ms	t_pathfind_ms	t_call_ms	t_output_ms	rss_assemble_mb	rss_index_mb	rss_pathfind_mb	rss_call_mb	rss_output_mb	cpu_assemble_pct	cpu_index_pct	cpu_pathfind_pct	cpu_call_pct	cpu_output_pct	peak_rss_mb	wall_time_s	exit_code
Sample_15ng_VAF_0p001pc	15ng	0.001	311017	34947	11.236	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	11131	5051	837	1	0	1855.3	1597.8	1597.8	0.0	1597.8	109.7	99.8	99.8	0.0	109.7	1855.3	17.6	0
Sample_15ng_VAF_0p01pc	15ng	0.01	338202	57469	16.993	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	11910	5550	921	1	1	1944.4	1680.5	1680.5	0.0	1680.5	109.8	109.7	99.8	0.0	109.7	1944.4	19.0	0
Sample_15ng_VAF_0p1pc	15ng	0.1	292393	40412	13.821	22	22	0	353	0	0.0587	1.0	0.0	0.0	0.0	0.9413	0.1108	18	4	187	0.0878	0.8182	0.0	1.0	4	18	166	0.0235	0.1818	0.0	1.0	10849	4870	800	1	1	1876.7	1584.6	1584.6	0.0	1584.6	109.8	109.7	99.8	0.0	99.8	1876.7	17.2	0
Sample_15ng_VAF_0p25pc	15ng	0.25	345900	57629	16.661	96	96	0	279	0	0.256	1.0	0.0	0.0	0.0	0.744	0.4076	74	22	131	0.361	0.7708	0.0	1.0	22	74	148	0.1294	0.2292	0.0	1.0	11977	5709	1002	2	1	1963.6	1688.1	1688.1	0.0	1688.1	109.8	109.7	99.8	0.0	99.8	1963.6	19.3	0
Sample_15ng_VAF_0p5pc	15ng	0.5	293897	36917	12.561	150	150	0	225	0	0.4	1.0	0.0	0.0	0.0	0.6	0.5714	108	42	97	0.5268	0.72	0.0	1.0	42	108	128	0.2471	0.28	0.0	1.0	10665	4583	934	2	1	1855.9	1583.0	1583.0	0.0	1583.0	109.7	109.7	99.8	0.0	99.8	1855.9	16.9	0
Sample_15ng_VAF_0pc	15ng	0.0	296575	37132	12.52	0	0	0	375	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0	0	205	0.0	0.0	0.0	0.0	0	0	170	0.0	0.0	0.0	0.0	10696	4637	863	1	0	1838.4	1584.8	1584.8	0.0	1584.8	109.8	109.8	99.8	0.0	109.7	1838.4	16.8	0
Sample_15ng_VAF_1pc	15ng	1.0	310302	40750	13.132	209	209	0	166	0	0.5573	1.0	0.0	0.0	0.0	0.4427	0.7158	151	58	54	0.7366	0.7225	0.0	1.0	58	151	112	0.3412	0.2775	0.0	1.0	11053	5085	875	2	1	1890.6	1607.9	1607.9	0.0	1607.9	109.8	99.8	99.8	0.0	99.8	1890.6	17.6	0
Sample_15ng_VAF_2pc	15ng	2.0	351341	66552	18.942	231	231	0	144	0	0.616	1.0	0.0	0.0	0.0	0.384	0.7624	165	66	40	0.8049	0.7143	0.0	1.0	66	165	104	0.3882	0.2857	0.0	1.0	12291	5293	1224	3	2	1990.1	1714.2	1714.2	0.0	1714.2	109.8	109.7	109.7	0.0	99.7	1990.1	19.6	0
Sample_30ng_VAF_0p001pc	30ng	0.001	334771	20642	6.166	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	10970	5005	868	9	0	1890.6	1593.5	1593.5	0.0	1593.5	109.8	109.8	99.8	0.0	109.7	1890.6	17.5	0
Sample_30ng_VAF_0p01pc	30ng	0.01	416834	47072	11.293	2	2	0	373	0	0.0053	1.0	0.0	0.0	0.0	0.9947	0.0106	2	0	203	0.0098	1.0	0.0	0.0	0	2	170	0.0	0.0	0.0	1.0	12987	6751	1377	2	1	2031.4	1752.0	1752.0	0.0	1752.0	109.8	109.7	109.7	0.0	99.8	2031.4	21.9	0
